Launch Microsoft Word 2010, 1.28198624971428, 39.0019783840457
Close Empty Document, 0.896870803979726, 53.5194141530836
Open AliceInWonderland.html, 5.53436236916629, 79.6839763252498
Time to page down 25times, 6.05013427264876, 94.8739274423908
Save as PDF, 5.41679954777081, 70.3367360449573
Close Microsoft Word 2010, 0.165175888957478, 96.8664379588657
Total,19.345329132237346,68.95703311945869

Launch Microsoft Word 2010, 0.802223984845395, 62.3267328633113
Close Empty Document, 0.721624808548555, 66.5165601727927
Open AliceInWonderland.html, 5.71454880420694, 77.1714469697668
Time to page down 25times, 6.5149800917872, 88.1046437461238
Save as PDF, 6.31526389845101, 15.834651030898
Close Microsoft Word 2010, 0.28324445697595, 56.4883075588609
Total,20.35188604481505,54.15074563996461

